乌拉尔山脉 走向 南北

乌拉尔山脉 长度 2500公里

乌拉尔山脉 宽度 40～150公里

大高加索山脉 长度 1200公里

阿尔卑斯山脉 走向 东西走向

阿尔卑斯山脉 长度 约1200公里

阿尔卑斯山脉 宽度 130—260千米

阿尔卑斯山脉 海拔 3000米左右

落基山脉 别名 洛矶山脉

落基山脉 长度 4500公里

安第斯山脉 别名 南美洲脊梁，安弟斯山脉,，安蒂斯山脉

安第斯山脉 走向 由北向南

安第斯山脉 长度 8900余千米

安第斯山脉 宽度 最宽750公里

安第斯山脉 海拔 3,660米

昆仑山脉 海拔 4767米

昆仑山脉 长度 2500公里

昆仑山脉 别名 昆仑虚、中国第一神山等

阿尔泰山脉 海拔 3000米

富士山 海拔 3775.63m

东岳泰山 别名 岱山、岱宗、岱岳、东岳、泰岳

东岳泰山 走向 东西向

东岳泰山 长度 约200千米（东西长）

东岳泰山 宽度 约50千米（南北宽）

东岳泰山 海拔 1532.7米

西岳华山 别名 西岳、太山、太华山

西岳华山 走向 北西向

西岳华山 长度 东西长15千米

西岳华山 宽度 南北宽10千米

北岳恒山 别名 玄武山、崞山，高是山，玄岳

北岳恒山 走向 西南－东北

北岳恒山 长度 近300余公里

北岳恒山 宽度 80公里左右

北岳恒山 海拔 2016.1米

南岳衡山 别名 南岳、寿岳、南山

南岳衡山 走向 东北-西南

南岳衡山 长度 38千米（主体部分）

南岳衡山 宽度 17千米（主体部分）

中岳嵩山 别名 中岳

斯堪的纳维亚山脉 走向 南北向

斯堪的纳维亚山脉 长度 1700千米

斯堪的纳维亚山脉 宽度 200～600千米

庐山 别名 匡山、匡庐

庐山 走向 南北向

庐山 长度 约29千米（南北长）

庐山 宽度 约16千米（东西宽）

庐山 海拔 最高1474米

勃朗峰 海拔 4810.90米

喜马拉雅山脉 海拔 平均7000-8000米以上

喜马拉雅山脉 长度 2400公里

喜马拉雅山 海拔 平均7000-8000米以上

喜马拉雅山 长度 2400公里

罗霄山脉 别名 罗霄山

罗霄山脉 走向 东北-西南

罗霄山脉 长度 400千米

萌渚岭 别名 渚岭

苗岭 长度 180公里

苗岭 宽度 50公里

慕士塔格山 海拔 7509米（登山界常说海拔7546米）

南岭 长度 约600公里

内华达山脉 海拔 1800～3000米

内华达山脉 长度 640千米

内华达山脉 宽度 80～130千米

宁镇山脉 长度 100公里

怒山 别名 碧罗雪山

怒山 走向 近南北走向

祁连山脉 别名 南山

祁连山脉 走向 西北－东南

祁连山脉 长度 长800公里

祁连山脉 宽度 200～400公里

雀儿山 走向 南北

十万大山 长度 100多公里

十万大山 宽度 30－40公里

太行山脉 别名 女娲山

万洋山 走向 东北—西南

无量山 别名 蒙乐山

无量山 海拔 3306米

武夷山脉 走向 东北-西南走向

武夷山脉 长度 550千米

武夷山脉 海拔 1000米左右

小兴安岭 走向 西北－东南走向

小兴安岭 长度 450公里（一说500公里）

小兴安岭 宽度 约210公里

小兴安岭 海拔 500—1000米

兴都库什山脉 走向 东北-西南向

兴都库什山脉 长度 1600公里

兴都库什山脉 宽度 320公里

亚平宁山脉 走向 西北-东南向

亚平宁山脉 长度 1400千米

亚平宁山脉 宽度 40-200千米

燕山山脉 海拔 在400～1000米

诸广山 走向 东北-西南

桌子山 海拔 2149.4米

走廊北山 海拔 3616米

邛崃山 走向 自北向南

邛崃山 长度 约250公里

邛崃山 海拔 6250米

阿里山 海拔 2000米

阿特拉斯山脉 走向 东北东-西南西

阿特拉斯山脉 长度 2,400公里

阿特拉斯山脉 宽度 450千米

阿特拉斯山脉 海拔 4167米（最高峰）

巴颜喀拉山 长度 780千米

巴颜喀拉山 海拔 5369米

巴颜喀拉山 走向 西北-东南走向

白头山 别名 长白山

白头山 走向 东北至西南

白头山 长度 1300余公里

白头山 宽度 约400公里

比利牛斯山脉 走向 东西向

比利牛斯山脉 长度 430公里

比利牛斯山脉 宽度 10-129公里

长白山脉 别名 长白山

长白山脉 走向 东北至西南

长白山脉 长度 1300余公里

长白山脉 宽度 约400公里

大别山 走向 自西向东

大别山 长度 380公里

大别山 宽度 175公里

大娄山 走向 东北-西南

大娄山 长度 约300公里

大青山 海拔 2338米

大雪山 海拔 2200-2750米

丹霞山 别名 岭南第一奇山

德拉肯斯山脉 别名 喀什兰巴山

德拉肯斯山脉 海拔 3000米以上

峨眉山 走向 南-北

伏牛山 长度 400余公里

伏牛山 海拔 2219

甘肃北山 别名 马鬃山

高加索山脉 走向 西北-东南向

高加索山脉 长度 1200千米

高加索山脉 宽度 200千米

海洋山 别名 阳海山

海洋山 海拔 约1200米

海洋山 长度 约97公里

海洋山 宽度 35－40公里

贺兰山 海拔 3556米

衡山 别名 南岳、寿岳、南山

衡山 走向 东北-西南

衡山 长度 38千米（主体部分）

衡山 宽度 17千米（主体部分）

恒山 别名 玄武山、崞山，高是山，玄岳

恒山 走向 西南－东北

恒山 长度 近300余公里

恒山 宽度 80公里左右

恒山 海拔 2016.1米

华山 别名 西岳、太山、太华山

华山 走向 北西向

华山 长度 东西长15千米

华山 宽度 南北宽10千米

华蓥山 海拔 主峰高1704米

会稽山 别名 苗山茅山

喀喇昆仑山脉 海拔 5500米以上

喀喇昆仑山脉 长度 800km

喀喇昆仑山脉 宽度 240km

喀斯喀特山脉 别名 卡斯克德山脉、斯卡达山脉

喀斯喀特山脉 走向 北西北——南东南走向

喀斯喀特山脉 长度 1127千米

开普山脉 海拔 600～1000米

开普山脉 走向 呈东西向的褶皱山带

六万大山 长度 约70公里

六万大山 宽度 30－40公里

六万大山 走向 东北—西南

龙门山 走向 东北向西南

吕梁山 别名 吕梁山脉

吕梁山 走向 北东

吕梁山 长度 400余公里

吕梁山 宽度 80－120公里

吕梁山 海拔 2000米—1000米

秦岭 别名 南山，终南

秦岭 走向 西东向

秦岭 长度 1600多千米

昆仑山 海拔 4767米

昆仑山 长度 2500公里

昆仑山 别名 昆仑虚、中国第一神山等

长白山 别名 长白山

长白山 走向 东北至西南

长白山 长度 1300余公里

长白山 宽度 约400公里

