
山东 面积 15.71万平方千米

山东 人口数量 95793065人（2010年）

山东 气候类型 温带大陆性季风气候

福建 别名 海西

福建 面积 12.4万平方千米

福建 人口数量 3748万人（2013年）

福建 气候类型 亚热带季风气候

河北省 别名 冀州

河北省 面积 18.88万平方千米

河北省 人口数量 71854202人（2010年）

河北省 气候类型 温带大陆性季风性气候

河北省 简称 冀

天津市 别名 沽等

天津市 面积 11,946.88平方公里

天津市 人口数量 1,413.15万(2012年)

天津市 气候类型 暖温带半湿润大陆季风型气候

台湾 别名 中华台北

台湾 面积 3.6万平方千米

台湾 人口数量 2343.3753万（2014年底）

台湾 气候类型 北回归线以北属热带季风气候，以南属亚热带季风气候

台湾 民族 汉族、台湾原住民族（高山族）等

台湾 宗教 佛教、道教、基督新教、天主教等

北京市 别名 北平，燕京，幽州

北京市 面积 16410.54平方公里

北京市 人口数量 2114.8万（2013年常住人口）

北京市 气候类型 北温带季风气候

内蒙古自治区 别名 内蒙古

内蒙古自治区 面积 118.3万平方千米

内蒙古自治区 人口数量 24706321人（2010年）

内蒙古自治区 气候类型 温带大陆性气候


吉林省 面积 18.74万平方公里

吉林省 人口数量 2751.28万（2013年）

吉林省 气候类型 温带季风气候


黑龙江省 面积 47.3万平方公里

黑龙江省 人口数量 38312224人（2010年）

黑龙江省 气候类型 温带大陆性季风气候


上海市 面积 6340.5平方公里

上海市 人口数量 2380.43万（2012年）

上海市 气候类型 亚热带季风气候

湖北省 别名 鄂，楚，荆楚，江汉

湖北省 面积 18.59万平方公里

湖北省 人口数量 5779万人（2012年）

湖北省 气候类型 亚热带季风性湿润气候

广西壮族自治区 别名 八桂

广西壮族自治区 面积 23.67万平方公里

广西壮族自治区 人口数量 5282万人（2013年常住）

广西壮族自治区 气候类型 南亚亚热带季风气候

海南省 别名 琼，琼州

海南省 面积 3.54万平方公里

海南省 人口数量 867万（2010年）

海南省 气候类型 热带季风气候

四川省 别名 川，蜀，天府之国

四川省 面积 485000平方千米（截至2012-10-31）

四川省 人口数量 8107万人（2013年末常住人口）

四川省 气候类型 亚热带季风气候

云南省 别名 滇

云南省 面积 39万平方千米

云南省 人口数量 45,966,239（2010年）

云南省 气候类型 高原季风气候

新疆维吾尔自治区 别名 新疆省

新疆维吾尔自治区 面积 166万平方公里

新疆维吾尔自治区 人口数量 21813334人（2010年）

新疆维吾尔自治区 气候类型 温带大陆性气候

新疆维吾尔自治区 民族 维吾尔族、哈萨克族、汉族

辽宁省 别名 东方鲁尔

辽宁省 面积 14.8万平方公里

辽宁省 人口数量 43746323人（2010年）

辽宁省 气候类型 温带季风气候

西藏 别名 乌斯藏；简称：藏

西藏 面积 122.84万平方千米

西藏 人口数量 3002166人（2010年）

西藏 气候类型 西北严寒、东南温暖湿润

西藏自治区 别名 乌斯藏；简称：藏

西藏自治区 面积 122.84万平方千米

西藏自治区 人口数量 3002166人（2010年）

西藏自治区 气候类型 西北严寒、东南温暖湿润

贵州省 别名 黔

贵州省 面积 17.6167万平方千米

